Clase,PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,CONTENT-URL,DIRECCION,ParsedStreet,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,ParsedPostal,BARRIO,DISTRITO,LATITUD,CoorParsed,LONGITUD,TELEFONO,EMAIL,TIPO,SUBTIPO,SubTipoParseado,FECHA,AUTORES,PDF
monumentos,412017,Adelardo Ortiz De Pinedo,NOConocido,NOConocido,NOConocido,NOConocido,El cementerio de la Florida es el m#as antiguo de Madrid_ construido en 1796 como camposanto de la Real Parroquia de San Antonio de Padua de la Florida estuvo destinado a los trabajadores de la Real Posesi#on de La Florida_ pero adquiri#o una especial significaci#on al haber servido como lugar de enterramiento para cuarenta y tres patriotas fusilados por los franceses contra las tapias de la montaña del Pr#incipe P#io la noche del 2 de mayo de 1808. A la izquierda de la portada de acceso al camposanto_ hay un 'memento' cer#amico que bautiza el pequeño sendero que se dirige al antiguo recinto como 'Paseo de Adelardo Ortiz de Pinedo'_ dedicado por la Real Congregaci#on de la Buena Dicha y V#ictimas del 2 de mayo de 1808 al abogado_ escritor y representante del C#irculo Instructivo Obrero_ nacido en 1859_ Adelardo Ortiz de Pinedo,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e1a8091d1b9c4510091d1b9c45102e085a0aRCRD,C Francisco y Jacinto AlcTTantara,CFranciscoYJacintoAlcantaraNum73312,1,MADRID,MADRID,10000,10000N92950,CASA DE CAMPO,MONCLOA-ARAVACA,40.42664258568505,42664258568505N7652,-3.7245263810580758,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1917,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/412017.pdf?idMonumento=e1a8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408090,Adhesi#on De España A La Comunidad Europea,NOConocido,NOConocido,NOConocido,NOConocido,Monolito erigido el 1 de enero de 1986 para conmemorar el acceso de España a la Comunidad Econ#omica Europea_ gracias al tratado internacional firmado en Madrid el 12 de junio de 1985 y siendo alcalde Enrique Tierno Galv#an. Formaba parte de un conjunto de piezas de diseño urbano_ fuente_ bancos_ arbolado_ que fueron objeto del premio de Diseño del propio Ayuntamiento en 1988.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a4a8091d1b9c4510091d1b9c45102e085a0aRCRD,PLAZA PROVINCIA,PlazaProvinciaNum41895,1,MADRID,MADRID,28012,28012N25768,SOL,CENTRO,40.41471076984459,41471076984459N9465,-3.705871508121933,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1986,FEDUCHI CANOSA_ Pedro - MORENO MANSILLA_ Luis - SOTO_ Álvaro,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408090.pdf?idMonumento=a4a8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400197,Agricultor_ Agricultura Y Progreso,NOConocido,NOConocido,NOConocido,NOConocido,Grupo escult#orico de moderna est#etica_ denominado gen#ericamente “Agricultor_ Agricultura y Progreso”_ que responde a un modelo de 1969 del escultor caravaqueño Jos#e Carrilero_ seguramente generado inicialmente para ocupar_ como en este lugar donde se instal#o en 2005_ situaciones de similar carga simb#olica_ y del que llegar#ian a realizarse reiteradas r#eplicas de tamaño natural esparcidas por toda España_ aproximadamente hasta 30 copias patrocinadas  por la firma de tractores John Deere Ib#erica_ S.A._ seg#un figura en esta copia instalada en 2005 en los jardines de la Escuela T#ecnica Superior de Ingenieros Agr#onomos_ en la Ciudad  Universitaria de Madrid_ ciudad que cuenta con dos r#eplicas m#as en el recinto de la Feria del Campo y en el paseo de la Castellana. El simbolismo impl#icito a su semiabstracta y expresiva figuraci#on_ es una doble alusi#on a la familia y a su m#itica vinculaci#on con el universo del agro_ desde una gracilidad pl#astica provista de una materialidad casi incorp#orea. Jos#e Carrilero_ formado en la Escuela de Bellas Artes de San Fernando de Madrid y en la Academia Española de Bellas Artes de Roma_ donde permaneci#o tres años pensionado por el Ministerio de Asuntos Exteriores de España_ fue Premio Nacional de Escultura en 1960 y ha estado radicado en Madrid siendo profesor en la Escuela de Artes y Oficios y en la Facultad de Bellas Artes_ si bien se encuentra muy ligado a su tierra natal y es acad#emico de n#umero de la Real Academia de Bellas Artes de Santa Mar#ia de la Arrixaca de Murcia.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0648091d1b9c4510091d1b9c45102e085a0aRCRD,Avda Complutense,AvdaComplutenseNum45649,NOConocido,MADRID,MADRID,10000,10000N74085,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.441972399150906,441972399150906N2599,-3.7293839046019457,NOConocido,NOConocido,NoIdentificado,Escultura conceptual o abstracta,EsculturaConceptualOAbstracta,1969,CARRILERO GIL_ Jos#e,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400197.pdf?idMonumento=0648091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409220,Agricultor_ Agricultura Y Progreso,NOConocido,NOConocido,NOConocido,NOConocido,Este grupo escult#orico_ de moderna y conceptual factura_ denominado “Agricultor_ Agricultura y Progreso”_ es una de las 30 copias de tamaño natural repartidas por toda España (al menos dos en Zaragoza y en Madrid_ una en Valencia_ etc.) de esta obra del artista caravaqueño Jos#e Carrilero. Al parecer_ las respectivas copias fueron patrocinadas por la firma de tractores John Deere Ib#erica_ S.A._ como figura en la r#eplica instalada en 2005 en los jardines de la Escuela T#ecnica Superior de Ingenieros Agr#onomos_ en la Ciudad Universitaria madrileña. Su casi abstracta_ pero muy expresiva figuraci#on pl#astica_ alude a la vez a la familia y a su m#itica vinculaci#on con el campo_ asumiendo el grupo escult#orico_ en su representaci#on_ el simbolismo del universo del “agro”. Su presencia en lo que fueran escenarios de la Feria del Campo nos remite a un v#inculo leg#itimo con lo que aqu#ella signific#o e implica la moderna reutilizaci#on de los viejos pabellones obsoletos en aras de una activa revitalizaci#on de los Recintos Feriales_ incorporando recientemente a los mismos este conjunto_ que_ quiz#as perdido su originario sentido_ sigue manteniendo la gracilidad pl#astica de una materialidad casi incorp#orea.Las otras dos r#eplicas madrileñas se localizan en el paseo de la Castellana [n0131] y en la Ciudad Universitaria [n0197].,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6e38091d1b9c4510091d1b9c45102e085a0aRCRD,C Principal de Provincias,CPrincipalDeProvinciasNum81698,NOConocido,MADRID,MADRID,10000,10000N43049,CASA DE CAMPO,MONCLOA-ARAVACA,40.41253155943198,41253155943198N8267,-3.7392138475239847,NOConocido,NOConocido,NoIdentificado,Escultura conceptual o abstracta,EsculturaConceptualOAbstracta,1969,CARRILERO GIL_ Jos#e,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409220.pdf?idMonumento=6e38091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400131,Agricultor_ Agricultura Y Progreso,NOConocido,NOConocido,NOConocido,NOConocido,Con ocasi#on de un congreso realizado en este palacio del paseo de la Castellana_ poco despu#es de su inauguraci#on_ la empresa de maquinaria agr#icola participante John Deere Ib#erica_ S. A. don#o este grupo en bronce modelado por el escultor murciano –de Caravaca de la Cruz- Jos#e Carrilero Gil_ Premio Nacional de Escultura en 1960 y acad#emico de n#umero de la Real Academia de Bellas Artes de Santa Mar#ia de la Arrixaca de Murcia_ que se form#o en la Escuela de Bellas Artes de San Fernando de Madrid y en la Academia Española en Roma_ donde estuvo entre 1959 y 1962 becado por el Ministerio de Asuntos Exteriores. De esta pieza_ compuesta por tres figuras entrelazadas como alegor#ia de las gentes que se dedican a la agricultura_ existen cerca de 30 copias repartidas por toda España. En Madrid existen dos r#eplicas m#as: una en el Recinto Ferial de la Casa de Campo  y otra en la Ciudad Universitaria [n0197].,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0348091d1b9c4510091d1b9c45102e085a0aRCRD,PASEO CASTELLANA,PaseoCastellanaNum98741,101,MADRID,MADRID,28046,28046N93914,CUATRO CAMINOS,TETUAN,40.45345836203419,45345836203419N2740,-3.6911119597011917,NOConocido,NOConocido,NoIdentificado,Escultura conceptual o abstracta,EsculturaConceptualOAbstracta,1969,CARRILERO GIL_ Jos#e,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400131.pdf?idMonumento=0348091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408542,Agust#in Argüelles,NOConocido,NOConocido,NOConocido,NOConocido,La erecci#on del monumento a Arg&amp;uuml;elles en el año 1902 es fruto de la decisi#on del Ayuntamiento de Madrid_ presidido entonces por el Alcalde Alberto Aguilera_ de dedicar dicha obra para solemnizar los actos de la coronaci#on del rey Alfonso XIII. Fue colocada inicialmente en la calle Princesa_ en el cruce de Alberto Aguilera con Marqu#es de Urquijo_ y su construcci#on cost#o a las arcas municipales 39.918 pesetas. Desde ese momento dio nombre a uno de los barrios m#as c#entricos de la ciudad de Madrid. Fue trasladada al final del Paseo del pintor Rosales_ en el Parque del Oeste en el año 1967_ para retornar años despu#es a la calle de la Princesa_ en su confluencia con la de Quintana. Este segundo cambio de ubicaci#on se produjo en 1995_ y no fue el #ultimo_ puesto que_ en la madrugada del d#ia 7 de marzo de 2006 un conductor_ a gran velocidad_ perdi#o el control de su veh#iculo e impact#o frontalmente contra el pedestal del monumento. La magnitud del golpe provoc#o grav#isimos daños en el pedestal y en la estatua_ quedando el primero inutilizado y la segunda rota en varios fragmentos. Este suceso determin#o la retirada de la obra a los talleres de la empresa encargada de la conservaci#on de los monumentos del Ayuntamiento de Madrid_ para la evaluaci#on de los daños y su posterior restauraci#on. La Comisi#on para la Protecci#on del Patrimonio Art#istico y Natural_ en reuni#on de 14 de septiembre de 2007_ toma la decisi#on de reubicarla_ una vez restaurada_ en su por ahora #ultimo_ emplazamiento: la Plaza del Marqu#es de Cerralbo_ en el espol#on de encuentro de la calle de Ferraz con el Paseo del Pintor Rosales_ y dicha reubicaci#on ha concluido en el primer trimestre del año 2011. En este proceso el monumento ha visto reemplazado su anterior pedestal_ demasiado deteriorado por el accidente_ por uno nuevo que ha resultado de la reutilizaci#on_ y combinaci#on de dos elementos preexistentes_ una base circular sobre la que anteriormente se elevaba el monumento a P#io Baroja sito en el Retiro_ y uno de los pilares de las farolas de la Puerta del Sol_ desmontadas y reemplazadas durante la #ultima remodelaci#on de la misma.  Agust#in Arg&amp;uuml;elles (Ribadesella_ Asturias_ 1776 €€Madrid 1844)_ impulsor de importantes reformas en la ciudad de Madrid_ fue un singular pol#itico liberal_ diputado por Asturias en las Cortes de C#adiz_ donde_ dadas su profunda formaci#on y su destacada elocuencia (circunstancia que le depar#o el sobrenombre de €€l Divino€€_ se le confi#o la redacci#on del pre#ambulo y el articulado de la primera Constituci#on Española_ la de 1812. A su iniciativa se debieron tambi#en leyes como la de libertad de imprenta_ o la abolici#on del tormento como medio de prueba en los procesos criminales. Fue represaliado durante el reinado de Fernando VII_ primero enviado a presidio durante seis años_ y posteriormente_ en 1823_ exiliado en Londres_ de donde regres#o durante la regencia de la reina Mar#ia Cristina de Borb#on para retomar su actividad parlamentaria_ volviendo a participar en la redacci#on de una nueva Constituci#on_ la de 1837. Elegido presidente del Congreso_ las Cortes le designan tutor de la reina Isabel II durante la minor#ia de edad de #esta y la regencia de Espartero_ labor que Arg&amp;uuml;elles desempeña hasta 1843.  El autor del monumento_ el destacado escultor Jos#e Alcoverro y Amor#os (Tivenys_ Tarragona_ 1835 €€Madrid 1908)_ es miembro de una activa y fecunda generaci#on de arquitectos catalanes del siglo XIX encabezada por los hermanos Vallmitjana_ cuya obra no se circunscribe sin embargo a su tierra natal_ sino que se asienta por toda la geograf#ia española_ con especial incidencia en Madrid_ de donde reciben multitud de encargos. Alcoverro destac#o en las Exposiciones Nacionales de Bellas Artes desde 1867_ recibiendo la medalla de segunda clase en 1890_ y la primera medalla en 1895. Particip#o con tres obras (San Isidoro de Sevilla_ Alonso Berruguete_ Alfonso X el Sabio) en la decoraci#on de la Biblioteca Nacional.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ce08091d1b9c4510091d1b9c45102e085a0aRCRD,Pza MarquTTes de Cerralbo,PzaMarquesDeCerralboNum76646,NOConocido,MADRID,MADRID,10000,10000N44363,ARGÜELLES,MONCLOA-ARAVACA,40.425232154155225,425232154155225N5329,-3.7166601520445224,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1902,ALCOBERRO Y AMORÓS_ Jos#e,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408542.pdf?idMonumento=ce08091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408353,Agust#in De Fox#a,NOConocido,NOConocido,NOConocido,NOConocido,Es una l#apida homenaje a Agust#in de Fox#a en la casa en que vivi#o y muri#o en 1959_ frente al Parque del Retiro. Fox#a fue escritor de novelas_ poes#ia_ guiones cinematogr#aficos y art#iculos period#isticos_ en cuya producci#on destaca su libro: 'Madrid de Corte a checa'. Milit#o en la Falange de la mano de sus amigos Jos#e Antonio Primo de Rivera_ Rafael S#anchez Mazas y Eugenio Montes_ por lo que se le atribuyen algunos de los versos del c#elebre y politizado himno 'Cara al Sol'. Fue diplom#atico_ ostentaba los t#itulos nobiliarios de conde de Fox#a y marqu#es de Armend#ariz_ recibi#o el premio Mariano de Cavia en 1948 y en 1959 fue elegido para ingresar en la Real Academia Española de la Lengua_ lo que no logr#o por sobrevenirle la muerte. El acto de homenaje se realiz#o el 10 de marzo de 1964_ a propuesta de la Sociedad General de Autores del 8 de noviembre de 1963.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=82b8091d1b9c4510091d1b9c45102e085a0aRCRD,C Ibiza,CIbizaNum17421,1,MADRID,MADRID,10000,10000N78669,IBIZA,RETIRO,40.418525835938645,418525835938645N8386,-3.6784335956993255,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1964,MONTEVERDE_ Carlos,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408353.pdf?idMonumento=82b8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408033,Agust#in Lara,NOConocido,NOConocido,NOConocido,NOConocido,Estatua en homenaje al compositor mexicano Agust#in Lara (1900&amp;ndash;1970)_ quien compuso el famoso chotis &amp;ldquo;Madrid_ Madrid_ Madrid&amp;rdquo; y las tambi#en conocidas canciones &amp;ldquo;Granada&amp;rdquo; y Toledo&amp;rdquo;. Visit#o Madrid en 1954_ donde fue homenajeado por el Ayuntamiento_ que le hizo entrega de una batuta de plata. La idea de levantar un monumento a Agust#in Lara parti#o de un periodista mexicano_ en la feria de abril de Sevilla de 1974. Para llevarla a cabo se crearon dos comisiones una española presidida por Álvaro Domecq y otra mexicana presidida por Rom#an Reyes. La estatua y las placas fueron realizadas por Humberto Peraza y fundidas en M#exico en la fundici#on Maldonado_ y el pedestal se realiz#o en Madrid_ sufragado por el Ayuntamiento. En un principio la comisi#on organizadora propuso instalarla en la Gran V#ia frente al Bar Chicote_ pero el Ayuntamiento no acept#o la solicitud y propuso su instalaci#on en el Parque de El Retiro_ la Comisi#on desech#o el lugar y present#o otra alternativa_ en el barrio de Lavapi#es_ cerca de la conocida &amp;ldquo;corrala&amp;rdquo;_ donde finalmente se instal#o. La inauguraci#on oficial se realiz#o el 13 de mayo de 1975_ con presencia de los alcaldes de Madrid y Barcelona y personalidades españolas y mexicanas. Entre 1999 y 2005 la estatua estuvo retirada durante las obras de aparcamiento de la plaza. Humberto Peraza_ escultor mexicano_ fue catedr#atico de Historia del Arte y Escultura en la Universidad Nacional Aut#onoma de M#exico y obtuvo numerosos galardones en exposiciones nacionales e internacionales.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0408091d1b9c4510091d1b9c45102e085a0aRCRD,C Sombrerete,CSombrereteNum67136,15,MADRID,MADRID,10000,10000N53745,EMBAJADORES,CENTRO,40.40804163281316,40804163281316N3617,-3.7036670070208766,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1975,PERAZA OJEDA_ Humberto,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408033.pdf?idMonumento=0408091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408978,Agust#in Rodr#iguez Sahag#un,NOConocido,NOConocido,NOConocido,NOConocido,En homenaje a Agust#in Rodr#iguez Sahag#un_ Ministro de Defensa con el gobierno de UCD y Alcalde de Madrid entre 1989 y 1991_ año en el que falleci#o_ se dedic#o el parque construido sobre los terrenos de la Huerta del Obispo_ en la cornisa Oeste del barrio de Tetu#an_ y a lo largo del recorrido del Canal de Isabel II.En 1995_ cuatro años despu#es del fallecimiento de este pol#itico_ que adem#as ten#ia una conocida afici#on por el arte contempor#aneo_ el Ayuntamiento de Madrid le dedic#o una escultura en una de las laderas del parque_ obra de Eduardo Chillida_ uno de sus artistas m#as admirados.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8a38091d1b9c4510091d1b9c45102e085a0aRCRD,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,ParqueAgustinRodriguezSahagunNum78040,NOConocido,MADRID,MADRID,10000,10000N30094,NOConocido,DISTRITO,40.47046574313513,47046574313513N345,-3.7116938453044517,NOConocido,NOConocido,NoIdentificado,Escultura conceptual o abstracta,EsculturaConceptualOAbstracta,1995,CHILLIDA JUANTEGUI_ Eduardo,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408978.pdf?idMonumento=8a38091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408440,Aico,NOConocido,NOConocido,NOConocido,NOConocido,Como recordatorio de las fruct#iferas relaciones comerciales con los paises iberoamericanos_ la Asociaci#on Iberoamericana de C#amaras de Comercio (AICO)_ solicit#o al Ayuntamiento de Madrid permiso para colocar una escultura junto a la estatua de Col#on_ en el lugar conocido como plaza y jardines del Descubrimiento_ que est#a dedicado precisamente a los v#inculos hist#oricos de España con Am#erica. Una vez concedida la autorizaci#on_ la obra_ modelada por los escultores levantinos Arcadio Blasco Pastor y Natividad Naval#on Blesa y fundida en bronce en los talleres madrileños de Magisa por Jos#e Luis Sanz_ fue instalada en su actual ubicaci#on en octubre de 1981.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4508b09812dc4510b09812dc45102e085a0aRCRD,Pza ColTTon,PzaColonNum56036,NOConocido,MADRID,MADRID,10000,10000N51724,RECOLETOS,SALAMANCA,40.42473041132888,42473041132888N2944,-3.6895416226062427,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1981,BLASCO PASTOR_ Arcadio - NAVALÓN BLESA_ Natividad,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408440.pdf?idMonumento=4508b09812dc4510b09812dc45102e085a0aRCRD&tipoMon=M
monumentos,400243,Al Bombero,NOConocido,NOConocido,NOConocido,NOConocido,La instalaci#on de este monumento_ homenaje a la labor del bombero_ tuvo lugar dentro de los actos celebrados con motivo del Centenario de la Sociedad Ben#efica del Cuerpo de Bomberos del Ayuntamiento de Madrid; para su inauguraci#on se celebr#o un sencillo acto al que acudieron el entonces alcalde de la capital_ Jos#e Mar#ia Álvarez del Manzano_ acompañado por la tercera teniente de alcalde_ Mar#ia Tard#on_ el edil de Bomberos_ Miguel Ángel Ara#ujo_ y el concejal de Latina_ Antonio Moreno.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e138091d1b9c4510091d1b9c45102e085a0aRCRD,Avda Poblados,AvdaPobladosNum40468,NOConocido,MADRID,MADRID,10000,10000N96007,ÁGUILAS,LATINA,40.38801238931592,38801238931592N7752,-3.764995534022594,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,2000,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400243.pdf?idMonumento=e138091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408382,Al Libro,NOConocido,NOConocido,NOConocido,NOConocido,Este monumento “al libro y sus creadores” fue promovido por los libreros españoles para ser colocado en el Paseo de Recoletos –que todos los años acoge las tradicionales Ferias del Libro Antiguo y de Ocasi#on– ante la Biblioteca Nacional_ encarg#andose la parte escult#orica al artista lucense Manuel Garc#ia V#azquez –que firma como Buciños por su localidad natal–_ mientras que el pedestal corri#o a cargo del arquitecto Joaqu#in Rold#an Pascual; inaugur#andose el D#ia del Libro de 1984. Con motivo de las obras de la actuaci#on El Prado- Recoletos_ se desmont#o la escultura que ha sido repuesta en similar posici#on.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2828091d1b9c4510091d1b9c45102e085a0aRCRD,Pº Recoletos,PºRecoletosNum63412,NOConocido,MADRID,MADRID,10000,10000N36900,RECOLETOS,SALAMANCA,40.42348808542784,42348808542784N8241,-3.6908963604084972,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1984,GARCÍA VÁZQUEZ_ Manuel - ROLDÁN PASCUAL_ Joaqu#in,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408382.pdf?idMonumento=2828091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408575,Al Maestro,NOConocido,NOConocido,NOConocido,NOConocido,Este monumento fue iniciativa del profesor Jos#e Mar#ia Torroja_ que en el coloquio de Geograf#ia celebrado en Zaragoza en 1943 propuso crear una junta pro-homenaje a la figura del maestro_ con el fin de levantar un monumento. Creada al efecto una Junta Nacional del Monumento al Maestro_ fue elegido como su presidente el profesor de Geograf#ia de la Escuela Vieja Normal_ D. Pedro Chico y Rello_ que fue maestro de toda una generaci#on de docentes_ y renovador de las metodolog#ias de estudio de la Geograf#ia. Como curiosidad_ aceptado el patronazgo por el General Franco_ permiti#o que su nieto Francisco Franco Mart#inez Bordi#u figurase como representante de los niños españoles y posase como modelo para la figura infantil. Una vez terminado_ se instal#o en primer lugar al final del eje del paseo de Camoens_ pero catorce años despu#es fue desplazado a su situaci#on actual para colocar all#i el monumento a Miguel Hidalgo. En la villa c#antabra de Santoña hay una copia en bronce de este monumento_ por ser de all#i V#ictor de los R#ios_ su escultor.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8a28091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum15461,NOConocido,MADRID,MADRID,10000,10000N92566,CASA DE CAMPO,MONCLOA-ARAVACA,40.432497707456236,432497707456236N7223,-3.7275130656023463,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1965,RÍOS CAMPOS_ V#ictor de los,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408575.pdf?idMonumento=8a28091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408457,Al Niño,NOConocido,NOConocido,NOConocido,NOConocido,Este pequeño monumento fue donado por el escultor abulense –de Navaescurial– Santiago de Santiago Hern#andez a Unicef_ organismo de Naciones Unidas dedicado a la protecci#on mundial de la infancia_ que a su vez lo ofreci#o a la Villa de Madrid; siendo instalado en el centro de un pequeño estanque circular_ como una fuente_ en los jardines que rodean a la parroquia de San Fernando_ junto a la calle Alberto Alcocer_ que estaban reci#en construidos en 1979_ fecha en que se coloca la pieza. El acto inaugural fue presidido por la Infanta Margarita de Borb#on_ en presencia del presidente de la Junta del Distrito de Chamart#in y de una representaci#on de Unicef. Años m#as tarde_ se rellen#o el estanque para convertirlo en una jardinera plantada con adelfas.Santiago de Santiago tiene numerosas obras repartidas por la ciudad de Madrid_ como los bustos a Andr#es Segovia y Álvaro Iglesias S#anchez en el propio distrito de Chamart#in.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a828091d1b9c4510091d1b9c45102e085a0aRCRD,AVENIDA ALBERTO ALCOCER,AvenidaAlbertoAlcocerNum96579,1,MADRID,MADRID,28036,28036N10379,NUEVA ESPAÑA,CHAMARTIN,40.45937753587715,45937753587715N6800,-3.688757355335097,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1979,SANTIAGO HERNÁNDEZ_ Santiago de,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408457.pdf?idMonumento=a828091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
