Clase,PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,CONTENT-URL,DIRECCION,ParsedStreet,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,ParsedPostal,BARRIO,DISTRITO,LATITUD,CoorParsed,LONGITUD,TELEFONO,EMAIL,TIPO,SUBTIPO,SubTipoParseado,FECHA,AUTORES,PDF
monumentos,409215,Ruinas Parque Del Espinillo,NOConocido,NOConocido,NOConocido,NOConocido,Elemento singular_ a modo de ruina arquitect#onica_ que señala la entrada al Parque de El Espinillo desde la avenida de Orovilla. Podr#ia tratarse de alg#un resto arquitect#onico tra#ido desde otro lugar.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2d48091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum47825,NOConocido,MADRID,MADRID,10000,10000N38962,LOS ROSALES,VILLAVERDE,40.36233273249634,36233273249634N6101,-3.6896709540048516,NOConocido,NOConocido,NoIdentificado,Elemento de ornamentación,ElementoDeOrnamentaciTTon,Cercano a 2000,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409215.pdf?idMonumento=2d48091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,409540,Ruinas Y Fuente De La Casa De Vacas,NOConocido,NOConocido,NOConocido,NOConocido,El vaquero italiano Rafael Vitaloni dirigi#o las operaciones que ten#ian por objetivo la realizaci#on de las instalaciones necesarias para una Casa de Vacas en estos lugares del camino del Medianil_ elegidos tanto por su situaci#on privilegiada_ ya que contaba con los mejores pastos de la finca_ como por la proliferaci#on de fuentes_ de una de las cuales (fuente de agua potable para el consumo humano erigida en 1828) a#un quedan vestigios en las inmediaciones de las ruinas del conjunto. Construida para la elaboraci#on de quesos y mantequillas entre 1829 y 1831 por el arquitecto de Obras Reales_ Isidro Gonz#alez Vel#azquez_ en terrenos regalados por el esposo de la reina regente_ Mar#ia Cristina_ al norte del Reservado_ donde tambi#en se alz#o el hip#odromo_ ser#ia reformada en 1846_ bajo el reinado de Isabel II_ y de nuevo en 1872_ durante la breve monarqu#ia de Amadeo de Saboya; en tiempos de Alfonso XII_ desde 1875 hasta finales de siglo_ se restaurar#ia al igual que La Faisanera_ edific#andose tambi#en un comedor para los invitados a las cacer#ias reales. Escenario de primera l#inea del frente durante la guerra civil_ quedar#ia destruida en el transcurso de la contienda por los bombardeos republicanos (como La Faisanera y las iglesias de Rodajos y de La Torrecilla)_ permaneciendo sobre el terreno de fundaci#on las huellas de sus cimientos y los arranques de los muros como #unico vestigio de su pasado esplendor. Fue una instalaci#on multifuncional que inclu#ia vaquer#ia y diversas explotaciones agropecuarias_ am#en de constituirse en tel#on de fondo de escenarios y parajes que funcionaron como cazadero con Alfonso XIII.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=25e8091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum11710,NOConocido,MADRID,MADRID,10000,10000N38708,CASA DE CAMPO,MONCLOA-ARAVACA,000000000000000,000000000000N9441,NOConocido,NOConocido,NOConocido,NoIdentificado,Edificación singular,EdificaciTTonSingular,1828,GONZÁLEZ VELÁZQUEZ_ Isidro,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409540.pdf?idMonumento=25e8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408136,Ruperto Chap#i,NOConocido,NOConocido,NOConocido,NOConocido,Ruperto Chap#i (1851-1909)_ m#usico muy unido a la historia de Madrid_ era natural de Villena (Alicante). En 1867 se traslad#o a la capital para estudiar en el Conservatorio de M#usica; trabaj#o en la Orquesta del Teatro Novedades y en la del Teatro del Circo y en 1878 recibi#o una pensi#on para completar sus estudios en la Academia de Bellas Artes de España en Roma.Autor de #operas_ m#usica instrumental y de c#amara_ compuso m#as de ciento cincuenta zarzuelas_ como “El puñao de rosas” y “La Revoltosa” con las que logr#o sus mayores #exitos. Sus manuscritos fueron adquiridos en 1949 por la Biblioteca Nacional.La l#apida_ patrocinada por el C#irculo de Bellas Artes_ se dispone en recuerdo de la casa donde vivi#o y muri#o Chap#i. La inauguraci#on tuvo lugar el 18 de marzo de 1918_ con la asistencia de numerosas figuras de la m#usica y las letras_ el Alcalde de Madrid_ Francos Rodr#iguez_ y el Presidente del C#irculo de Bellas Artes.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=08a8091d1b9c4510091d1b9c45102e085a0aRCRD,C Arenal,CArenalNum13484,18,MADRID,MADRID,10000,10000N42618,SOL,CENTRO,40.41739168324489,41739168324489N103,-3.706840835469393,NOConocido,NOConocido,NoIdentificado,Elemento conmemorativo_ Lápida,ElementoConmemorativoLTTapida,1909,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408136.pdf?idMonumento=08a8091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408293,Ruperto Chap#i,NOConocido,NOConocido,NOConocido,NOConocido,A propuesta de la Sociedad de Autores Españoles se levant#o el monumento dedicado al maestro Ruperto Chap#i Llorente_ compositor nacido en Villena (Alicante) el 27 de marzo de 1851 y fallecido en Madrid el 25 de marzo de 1909. Su vida profesional estuvo especialmente dedicada a la zarzuela entre cuyos #exitos destacan &amp;ldquo;La Revoltosa&amp;rdquo; (1897) o &amp;ldquo;El tambor de granaderos&amp;rdquo; (1894). La propuesta inclu#ia la petici#on al Ayuntamiento de Madrid de que el monumento tuviera su ubicaci#on en el Parque del Retiro y que fuera costeado por suscripci#on popular. La solicitud fue aprobada el 3 de noviembre de 1920_ seg#un un proyecto del escultor julio Antonio_ obra p#ostuma que ser#ia realizada en 1917 y por la que recibir#ia 20.000 pts. Un boceto de la escultura se conserva en el Museo de Arte Moderno de Tarragona. El monumento fue inaugurado en el año 1921. Julio Antonio hab#ia concebido la escultura de la M#usica en bronce y la escultura de Chap#i en arenisca_ para crear un contraste de color y material. La figura idealizada del m#usico_ representado de cuerpo entero_ sentado y semidesnudo_ como un dios o un h#eroe cl#asico_ con actitud complacida_ semi cubierto por un manto y fundi#endose las extremidades inferiores con la base. Tras el queda la figura de la M#usica_ representada por una mujer de cuerpo entero y de pie_ con mantilla y peineta. Sostiene en la mano derecha la Victoria de Samotracia_ mientras la izquierda est#a extendida_ presentando al protagonista de la composici#on. En julio del año 1970 la estatua de Chap#i hab#ia sufrido un avanzado deterioro debido al material en el que estaba realizada y la Academia de Bellas Artes propuso a la Sociedad de Autores cambiarla por otra de bronce. La nueva escultura fue ejecutada por Eduardo Capa Sacrist#an_ siguiendo el modelo anterior_ y fundida por Mir y Ferrero.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4628091d1b9c4510091d1b9c45102e085a0aRCRD,Pº Duque de FernTTan NTTuñez,PºDuqueDeFernanNuñezNum50010,NOConocido,MADRID,MADRID,10000,10000N71810,JERÓNIMOS,RETIRO,40.41978743788123,41978743788123N8985,-3.6814402931570065,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1917,CAPA SACRISTÁN_ Eduardo - RODRIGUEZ HERNANDEZ_ Julio Antonio,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408293.pdf?idMonumento=4628091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400130,Sagrada Familia,NOConocido,NOConocido,NOConocido,NOConocido,Este altorrelieve de la Sagrada Familia_ que decora la fachada de la capilla del Colegio de Nuestra Señora de la Consolaci#on_ fue realizado por el escultor valenciano Antonio Mart#inez Penella s#olo dos años despu#es de completar en 1958 la ambiciosa fachada-retablo de la iglesia de Santa Rita_ en el barrio de Moncloa_ con 16 grandes bajorrelieves con escenas de la vida de la santa en torno a un grupo escult#orico central. Se coloc#o sobre la fachada frontal del colegio que da a la plaza de la Madre Molas_ cuando en 1960 se acab#o de construir el edificio sobre lo que hasta entonces eran terrenos del olivar de Chamart#in. El escultor Penella_ especializado en estatuaria religiosa_ fue catedr#atico de la Escuela de Bellas Artes de Madrid_ y ostenta la particularidad de haber sido el primer pensionado español de la Casa de Vel#azquez_ despu#es de finalizada la Guerra Civil.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2038091d1b9c4510091d1b9c45102e085a0aRCRD,PLAZA MADRE MOLAS,PlazaMadreMolasNum54664,2,MADRID,MADRID,28036,28036N82533,NUEVA ESPAÑA,CHAMARTIN,40.46309663885419,46309663885419N6375,-3.684584268773497,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1960,MARTÍNEZ PENELLA_ Antonio,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400130.pdf?idMonumento=2038091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400097,Sagrado Coraz#on De Jes#us,NOConocido,NOConocido,NOConocido,NOConocido,En los jardines de la sede madrileña de los Misioneros Combonianos_ inaugurada en 1959_ se halla esta estatua del Sagrado Coraz#on de factura industrial_ y realizaci#on en piedra artificial. Esta orden de car#acter ben#efico_ editora de la revista Mundo Negro y dedicada a la ayuda de las poblaciones centroafricanas_ fue fundada por el italiano Daniel Comboni (1831-1881)_ creador del Instituto para las Misiones de África_ y canonizado el 5 de Octubre de 2003.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6328091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE ARTURO SORIA,CalleArturoSoriaNum62518,101,MADRID,MADRID,28043,28043N16648,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.44946738556641,44946738556641N17,-3.651489872602189,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,Cercano a 1960,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400097.pdf?idMonumento=6328091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400084,Sagrado Coraz#on De Jes#us,NOConocido,NOConocido,NOConocido,NOConocido,Se trata de una m#as de las numerosas estatuas dedicadas al Sagrado Coraz#on de Jes#us que pueblan la geograf#ia española_ en este caso promovida por el Hospital Militar de la Guarnici#on de Madrid_ como consta en una de las inscripciones del pedestal_ al socaire de los tradicionales v#inculos existentes entre el Ej#ercito español y las devociones religiosas de tradici#on cat#olica_ siendo #esta del Sagrado Coraz#on muy generalizada en el pa#is_ sobre todo a ra#iz de que el rey Alfonso XIII lo consagrara a esta imagen con motivo de la inauguraci#on en 1919 del monumento del cerro de los Ángeles_ si bien el culto es m#as antiguo_ remont#andose a la segunda mitad del siglo XVIII cuando los jesuitas lo difundieron en España. La estatua est#a vinculada al conjunto paisaj#istico de los jardines del recinto hospitalario_ cuyas obras comenzaron en 1972 y donde las nuevas instalaciones fueron sustituyendo paulatinamente a las antiguas que en su d#ia reemplazaron a su vez al hospital de la calle de la Princesa_ destruido por un incendio.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6228091d1b9c4510091d1b9c45102e085a0aRCRD,GLORIETA EJERCITO,GlorietaEjercitoNum93989,1,MADRID,MADRID,28047,28047N49065,ALUCHE,LATINA,40.38800328931783,38800328931783N7726,-3.7455093184725383,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,Posterior a 1940,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400084.pdf?idMonumento=6228091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400075,Sagrado Coraz#on De Jes#us,NOConocido,NOConocido,NOConocido,NOConocido,La imagen_ tal como recoge la inscripci#on de su pedestal_ reproduce la figura del Sagrado Coraz#on de Jes#us esculpida por Aniceto Marinas y Garc#ia (Segovia_ 1866-Madrid_ 1953) en el primitivo monumento del cerro de los Ángeles_ de Getafe_ inaugurado por Alfonso XIII el 30 de mayo de 1919 con proyecto del arquitecto Carlos Maura Nadal y que ser#ia reconstruido tras la guerra civil_ a mayor escala y frente al primer emplazamiento_ considerado el centro geogr#afico de España_ seg#un las trazas arquitect#onicas de Pedro Muguruza Otaño y Luis Quijada Mart#inez. Aunque las obras comenzaron en 1944_ el monumento no ser#ia inaugurado hasta 1965 por Francisco Franco_ con la imagen del Sagrado Coraz#on de Jes#us de Marinas_ de 11_50 metros de altura_ alz#andose sobre una base de grupos escult#oricos realizados por Fernando Cruz Sol#is. El autor de la r#eplica erigida el 2 de abril de 1961 en San Antonio de la Florida_ Luis Garc#ia Álvarez_ utilizar#ia en su ejecuci#on piedra de ese mismo monumento. Donada por el director de las obras del Cerro_ Emiliano An#ibarro_ a la Parroquia_ a cuyos jardines urbanos se halla f#isicamente vinculada_ se inscribe en la entonces frecuente recuperaci#on en España de la memoria colectiva del culto y devoci#on cat#olica al Sagrado Coraz#on de Jes#us_ al que Alfonso XIII_ en la fecha referida de 1919_ consagr#o el pueblo español. Propagado este culto en España en la segunda mitad del siglo XVIII por el clero_ y especialmente por los jesuitas_ a partir de 1900 surgieron un gran n#umero de estas esculturas de desarrollo vertical que deb#ian alzarse sobre todo en cerros y puntos elevados del territorio.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a128091d1b9c4510091d1b9c45102e085a0aRCRD,GLORIETA SAN ANTONIO DE LA FLORIDA,GlorietaSanAntonioDeLaFloridaNum56842,1,MADRID,MADRID,28008,28008N76854,CASA DE CAMPO,MONCLOA-ARAVACA,40.42562866161053,42562866161053N7341,-3.726805422379462,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1961,GARCÍA ÁLVAREZ_ Luis,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400075.pdf?idMonumento=a128091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400048,Sagrado Coraz#on De Jes#us,NOConocido,NOConocido,NOConocido,NOConocido,Hacia los años treinta del pasado siglo se levantaron unos edificios en lo que entonces era el extremo norte de Madrid_ para actividades de la comunidad franciscana de las monjas Hermanas Hospitalarias de Jes#us Nazareno. De aquel momento debe proceder la estatua de un Sagrado Coraz#on_ que preside el jard#in. La residencia se ampli#o en los años setenta_ aunque se mantuvo la estatua en su lugar. Hoy es la residencia geri#atrica de Jes#us Nazareno y de los Dolores y sigue regentada por las monjas de esta orden religiosa.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2f18091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE MAGNOLIAS,CalleMagnoliasNum92293,105,MADRID,MADRID,28029,28029N86842,ALMENARA,TETUAN,40.47429008476659,47429008476659N4922,-3.6891199356455573,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1930,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400048.pdf?idMonumento=2f18091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400062,Sagrado Coraz#on De Jes#us,NOConocido,NOConocido,NOConocido,NOConocido,La estatua_ que representa al Sagrado Coraz#on de Jes#us_ est#a dedicada a la figura de la madre Mar#ia Ana Mogas_ religiosa que da nombre a la plaza en la que se encuentra el centro escolar del Sagrado Coraz#on. Mar#ia Ana Mogas Fontcuberta_ fundadora del Instituto de Franciscanas Misioneras de la Madre del Divino Pastor_ naci#o en 1827 en Corr#o de Vall (Barcelona); desde muy joven se consagr#o a la vida religiosa y se dedic#o a la enseñanza_ promoviendo la creaci#on de diversos centros escolares_ primero en Cataluña y m#as tarde en Castilla. Falleci#o en la villa de Fuencarral en 1886_ lugar donde diez años antes hab#ia fundado el colegio en el que se encuentra la estatua_ y fue beatificada en 1996 por Juan Pablo II; pudiera ser #esta la fecha de la erecci#on del monumento_ aunque no es descartable la del centenario del centro_ que primero ocup#o una pequeña casa facilitada por el p#arroco del pueblo y despu#es se traslad#o a la planta baja de la casa solariega de los marqueses de Fuentechica_ que_ al morir_ dejaron a Mar#ia Ana Mogas toda la hacienda con objeto de facilitar las futuras ampliaciones de la instalaci#on educativa_ y a los que se ha dedicado una pequeña l#apida situada en las inmediaciones.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a028091d1b9c4510091d1b9c45102e085a0aRCRD,PLAZA MADRE MARIA ANA MOGAS,PlazaMadreMariaAnaMogasNum33313,12,MADRID,MADRID,28034,28034N85372,VALVERDE,FUENCARRAL-EL PARDO,40.49438021923817,49438021923817N2384,-3.6891330857447224,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,Cercano a 1986,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400062.pdf?idMonumento=a028091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408556,Sagrado Coraz#on De Jes#us,NOConocido,NOConocido,NOConocido,NOConocido,Este monumento al Sagrado Coraz#on_ de car#acter funerario y similar factura al no muy lejano monumento a la Virgen situado en la zona pr#oxima al Zoo y al Barrio del Bat#an_ se sit#ua en el Cerro de Garabitas de la Casa de Campo_ en un lugar de muy dif#icil acceso. Fue erigido al socaire de un supuesto episodio acaecido durante la guerra civil_ y_ a tales efectos_ se tratar#ia de un monumento conmemorativo_ acaso m#as relevante por su testimonio hist#orico que por su impronta est#etica. Se erigi#o en 1940 por iniciativa del alf#erez Mayalde_ despu#es conde de Mayalde_ que fuera a la saz#on alcalde de Madrid durante el r#egimen franquista_ en agradecimiento al hecho de que al parecer salv#o la vida “milagrosamente” (seg#un su propia presunci#on) de un ataque de la artiller#ia republicana sobre este lugar que fuera posici#on defensiva del frente nacional_ del que incidentalmente se ausent#o y donde muri#o el resto de la pequeña guarnici#on que lo custodiaba. La tradici#on arrastr#o el culto de peregrinaciones al cerro y de celebraci#on de misas de campaña domingueras y de otros ritos durante la guerra civil_ quiz#as espor#adicamente redivivos por la devoci#on popular_ aunque hoy d#ia y_ dada su intrincado emplazamiento_ se ha convertido en un referente de cruces de caminos e itinerario de deportistas y caminantes.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8018091d1b9c4510091d1b9c45102e085a0aRCRD,NOConocido,NoDireccionNum61602,NOConocido,MADRID,MADRID,10000,10000N83933,CASA DE CAMPO,MONCLOA-ARAVACA,40.422842,422842N8799,-3.766396,NOConocido,NOConocido,NoIdentificado,Estatua,Estatua,1940,NOConocido,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408556.pdf?idMonumento=8018091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,408494,Saineteros Madrileños,NOConocido,NOConocido,NOConocido,NOConocido,El monumento a los “Saineteros madrileños”_ dedicado oficialmente a la “Musa popular madrileña” pero conocido tambi#en como “Los chisperos”_ tiene su origen en un art#iculo del periodista Mariano de Cavia publicado en El Imparcial del 25 de junio de 1910_ tres d#ias despu#es de la muerte del dramaturgo madrileño Ricardo de la Vega Oreiro (1839–1910)_ donde propon#ia erigirle un recuerdo compartido con sus ilustres compatriotas el sainetero dieciochesco Ram#on de la Cruz Cano (1731–1794) y los m#usicos Francisco Asenjo Barbieri (1823–1894) y Federico Chueca Robles (1846–1908); todos ellos autores destacados del mal llamado “g#enero chico”_ pues el primero es el autor de los libretos de “La verbena de la Paloma”_ con m#usica de Tom#as Bret#on_ y “La canci#on de la Lola” y “El año pasado por agua”_ musicadas por el propio Chueca_ autor asimismo de “La Gran V#ia”_ “La alegr#ia de la huerta”_ “El bateo”_ y “Agua_ azucarillos y aguardiente”_ mientras que Barbieri compuso las zarzuelas “Gloria y peluca”_ “Jugar con fuego”_ “Los diamantes de la Corona”_ “Pan y toros” y “El barberillo de Lavapi#es”_ y Don Ram#on de la Cruz –como es popularmente conocido– puede ser considerado el padre del g#enero_ con sus sainetes “Manolo”_ “Las castañeras picadas”_ “Las tertulias de Madrid”_ “La casa de T#ocame Roque”_ “El fandango del candil”_ o “La pradera de San Isidro”. La propuesta fue recogida por los sucesivos alcaldes Jos#e Francos Rodr#iguez y Joaqu#in Ruiz Jim#enez_ encarg#andose el proyecto al escultor sevillano –de Marchena– Lorenzo Coullaut Valera (1876–1932)_ que present#o su primer boceto el 10 de agosto de 1910; inaugur#andose el conjunto ya acabado en la glorieta de San Vicente el 25 de junio de 1913 con la presencia de la infanta Isabel de Borb#on “La Chata”. Treinta años m#as tarde_ dej#o su lugar a la monumental fuente dedicada a Juan de Villanueva_ pasando a la dehesa de la Arganzuela_ de donde se traslad#o a su actual ubicaci#on junto a la calle de Luchana. En 1995 se limpi#o y restaur#o_ instal#andose la verja protectora del parterre ajardinado que lo rodea y un pequeño pedestal exento con una placa explicativa_ pues en el monumento no figuraban los nombres de los homenajeados por ser considerados autores “inmortales” que el pueblo nunca olvidar#ia.Este es el primer monumento de Lorenzo Coullaut Valera en Madrid_ al que seguir#ian otros muchos_ como la estatua de Men#endez Pelayo en el vest#ibulo de la Biblioteca Nacional_ el de su t#io Juan Valera en el paseo de Recoletos_ y el de Campoamor en el parque del Retiro_ donde tambi#en es suyo el pequeño bajorrelieve de “La Caridad Real” en el monumento a Alfonso XII_ y el grupo dedicado a los hermanos Álvarez Quintero_ que ya tuvo que ser terminado por su hijo Federico_ al igual que el monumento a Cervantes en la plaza de España.La primera propuesta para un monumento a D. Ram#on de la Cruz figura ya dentro del ambicioso programa escult#orico ideado por el alcalde Alberto Aguilera para conmemorar la jura del rey Alfonso XII en 1902_ aunque –al igual que las dedicadas a sus ilustres coet#aneos el dramaturgo Leandro Fern#andez de Morat#in y el arquitecto Ventura Rodr#iguez– no se llev#o a cabo; realiz#andose en cambio las de Agust#in Arg&amp;uuml;elles por el escultor Jos#e Mart#inez Alcoverro_ Bravo Murillo por Miguel Ángel Trilles_ Francisco de Goya por Mariano Benlliure_ Jos#e de Salamanca por Jer#onimo Suñol_ Francisco de Quevedo por Agust#in Querol_ y Lope de Vega por Mateo Inurria.Por su parte_ Federico Chueca cuenta tambi#en con un busto en el parque del Retiro_ atribuido al escultor Pedro Estany_ que –al parecer– perteneci#o originalmente al jardinero mayor Cecilio Rodr#iguez_ que lo instal#o sobre un sencillo pedestal en el jard#in de la casa de Fieras.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2928091d1b9c4510091d1b9c45102e085a0aRCRD,CALLE LUCHANA,CalleLuchanaNum22432,1,MADRID,MADRID,28010,28010N3885,TRAFALGAR,CHAMBERI,40.42936179973726,42936179973726N6621,-3.7017578195321583,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1913,COULLAUT VALERA_ Lorenzo,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408494.pdf?idMonumento=2928091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
monumentos,400280,San Crist#obal,NOConocido,NOConocido,NOConocido,NOConocido,El conjunto de la Ciudad Pegaso quiso en su momento ser una ciudad mold#elica para albergar a los trabajadores de la f#abrica de veh#iculos Pegaso. De alguna manera_ esta empresa perteneciente al I.N.I. (Instituto Nacional de Industria) fue uno de los buques insignia del r#egimen de Franco_ en el momento en que España estaba consiguiendo salir del per#iodo aut#arquico. Se construy#o entre 1956 y 1965 seg#un una traza de gran amplitud_ en la que se agrupaban las dotaciones m#as representativas en torno a una plaza con frente proticado. Uno de los dos edificios que cierran la plaza es el de servicios generales que conten#ia las oficinas sindicales_ pieza paralelepip#edica de ladrillo que se remata de cara a la autovia mediante una fachada en #abside de mamposter#ia concertada de piedra caliza. La obra_ como el resto del conjunto_ se debe a los arquitectos Juan Bautista Esquer de la Torre y Francisco Bellosillo Garc#ia_ y se ornamenta en la parte superior del #abside mediante una escultura de piedra negra adosada al muro_ obra del escultor abulense Óscar Caprotti de la Torre (1923–2003)_ que figura a San Crist#obal_ santo legendario de improbable existencia que siempre se representa como un gigante que vadea un r#io portando a sus espaldas a Cristo niño_ lo que explica la etimolog#ia de Cristo-bal o Crist#o–foro_ como “portador de Cristo”_ y el hecho de que fuera elegido como patr#on de los conductores y transportistas_ y por tanto su presencia en un lugar relacionado con la producci#on de camiones.Caprotti de la Torre inici#o su formaci#on art#istica con sus padres_ pues ambos eran pintores_ y en su  aprendizaje se vio influenciado por la obra de algunos escultores de la generaci#on anterior_ como Auguste Rodin o Josep Llimona_ aunque en sus trabajos se aprecia m#as claramente la impronta que dej#o en #el Mateo Inurria.,https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e238091d1b9c4510091d1b9c45102e085a0aRCRD,URBANIZACION CIUDAD PEGASO,UrbanizacionCiudadPegasoNum24064,NOConocido,MADRID,MADRID,10000,10000N31241,NOConocido,DISTRITO,40.44992198672745,44992198672745N7780,-3.5963746850609324,NOConocido,NOConocido,NoIdentificado,Grupo Escultórico,GrupoEscultTTorico,1956,CAPROTTI DE LA TORRE_ Óscar,https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/400280.pdf?idMonumento=e238091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M
